CustomerID,CustomerEmail,Country,Membership,SignUpDate,LastOrderDate,TotalSpent,Customer Communication Log
771,buyer5535@eshop.com,USA,VIP,2024-02-10 00:00:00,2025-02-09 00:00:00,3202.610228,2022-09-18: Request regarding order status; 2022-07-20: Request about payment issues; 2022-05-18: Inquiry about product availability
772,marketfan7426@buyeasy.com,Australia,Premium,2024-02-11 00:00:00,2025-02-10 00:00:00,5149.298324,2022-09-09: Feedback about membership benefits; 2022-02-17: Complaint about membership benefits
773,buyer6161@eshop.com,UK,Premium,2024-02-12 00:00:00,2025-02-11 00:00:00,7163.520246,2022-03-30: Inquiry about product availability
774,dealhunter2796@eshop.com,UK,VIP,2024-02-13 00:00:00,2025-02-12 00:00:00,8091.665353,2022-07-16: Complaint about membership benefits
775,buyer1096@shopworld.com,USA,Standard,2024-02-14 00:00:00,2025-02-13 00:00:00,3228.793393,2022-07-24: Inquiry about payment issues; 2022-11-21: Inquiry for more information on a product
776,dealhunter8181@bestdeals.com,Germany,VIP,2024-02-15 00:00:00,2025-02-14 00:00:00,5455.822295,2022-10-07: Complaint regarding order status; 2022-10-30: Feedback about membership benefits
777,dealhunter1358@eshop.com,USA,Premium,2024-02-16 00:00:00,2025-02-15 00:00:00,2469.800013,2022-08-13: Inquiry about product availability; 2022-08-04: Feedback about membership benefits
778,shopper8033@eshop.com,Canada,Standard,2024-02-17 00:00:00,2025-02-16 00:00:00,9181.169174,2022-09-28: Feedback about delayed delivery; 2022-05-04: Inquiry for more information on a product; 2022-09-01: Request for more information on a product
779,dealhunter2843@buyeasy.com,UK,VIP,2024-02-18 00:00:00,2025-02-17 00:00:00,4465.25232,2022-09-23: Complaint about delayed delivery
780,marketfan2068@buyeasy.com,UK,Standard,2024-02-19 00:00:00,2025-02-18 00:00:00,6564.4183,2022-10-06: Request about payment issues; 2022-05-19: Inquiry about product availability; 2022-03-29: Feedback about membership benefits
781,marketfan9883@eshop.com,Canada,Premium,2024-02-20 00:00:00,2025-02-19 00:00:00,8174.148533,2022-01-02: Request about payment issues
782,buyer8229@shopworld.com,USA,VIP,2024-02-21 00:00:00,2025-02-20 00:00:00,7415.393324,2022-09-04: Request for more information on a product; 2022-01-13: Inquiry for more information on a product; 2022-12-05: Feedback about product availability
783,shopper5732@shopworld.com,Canada,Premium,2024-02-22 00:00:00,2025-02-21 00:00:00,5104.708731,2022-07-29: Request about payment issues
784,shopper6271@eshop.com,Australia,Premium,2024-02-23 00:00:00,2025-02-22 00:00:00,1291.356544,2022-07-27: Inquiry about product availability
785,marketfan834@buyeasy.com,UK,Standard,2024-02-24 00:00:00,2025-02-23 00:00:00,5653.635849,2022-12-15: Inquiry regarding order status; 2022-10-29: Complaint regarding order status; 2022-01-08: Request about product availability
786,shopper2525@buyeasy.com,Australia,Standard,2024-02-25 00:00:00,2025-02-24 00:00:00,8576.270916,2022-01-08: Complaint about payment issues; 2022-03-12: Request for more information on a product
787,buyer9415@buyeasy.com,Germany,VIP,2024-02-26 00:00:00,2025-02-25 00:00:00,6466.495906,2022-10-09: Request about membership benefits
788,buyer4383@eshop.com,UK,VIP,2024-02-27 00:00:00,2025-02-26 00:00:00,1622.183655,2022-10-22: Complaint about delayed delivery; 2022-01-07: Complaint about membership benefits; 2022-03-22: Complaint for more information on a product
789,marketfan6570@buyeasy.com,USA,Standard,2024-02-28 00:00:00,2025-02-27 00:00:00,7827.811893,2022-08-10: Request for more information on a product; 2022-09-10: Request about membership benefits
790,marketfan2222@shopworld.com,Australia,Standard,2024-02-29 00:00:00,2025-02-28 00:00:00,9163.478281,2022-07-29: Request about membership benefits; 2022-07-31: Inquiry for more information on a product
791,dealhunter8420@eshop.com,UK,VIP,2024-03-01 00:00:00,2025-03-01 00:00:00,-999,2022-02-17: Complaint about delayed delivery; 2022-03-31: Complaint regarding order status; 2022-08-19: Inquiry about product availability
792,dealhunter8839@buyeasy.com,Canada,Premium,2024-03-02 00:00:00,2025-03-02 00:00:00,3252.865826,2022-05-20: Complaint regarding order status; 2022-05-28: Complaint regarding order status; 2022-05-23: Request about membership benefits
793,buyer5756@shopworld.com,UK,Premium,2024-03-03 00:00:00,2025-03-03 00:00:00,2694.286001,2022-08-23: Feedback for more information on a product
794,marketfan7348@shopworld.com,Germany,Standard,2024-03-04 00:00:00,2025-03-04 00:00:00,555.6432605,2022-09-10: Request about membership benefits
795,marketfan8940@buyeasy.com,Australia,Standard,2024-03-05 00:00:00,2025-03-05 00:00:00,1955.100198,2022-04-24: Inquiry about payment issues; 2022-04-02: Request about product availability
796,shopper3073@bestdeals.com,Germany,Premium,2024-03-06 00:00:00,2025-03-06 00:00:00,5368.995591,2022-09-06: Inquiry for more information on a product; 2022-11-10: Complaint about membership benefits
797,marketfan4597@shopworld.com,UK,VIP,2024-03-07 00:00:00,2025-03-07 00:00:00,3430.731909,2022-11-28: Request about product availability
798,marketfan6832@buyeasy.com,Australia,Premium,2024-03-08 00:00:00,2025-03-08 00:00:00,9304.817302,2022-10-29: Request for more information on a product; 2022-01-01: Feedback about payment issues
799,marketfan7431@buyeasy.com,Canada,VIP,2024-03-09 00:00:00,2025-03-09 00:00:00,3873.751672,2022-11-29: Feedback about product availability
800,marketfan4015@eshop.com,USA,Standard,2024-03-10 00:00:00,2025-03-10 00:00:00,5833.562382,2022-10-10: Inquiry about delayed delivery; 2022-04-23: Inquiry regarding order status; 2022-07-24: Request about delayed delivery
